RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,107,-37,"[0, '-41', '-50', '-45']"
1,1,111,-38,"['-39', '120', '-33', '-55']"
1,1,112,-38,"['-39', '120', '-33', '-55']"
1,1,113,-38,"['-39', '120', '-33', '-55']"
1,1,114,-38,"['-39', '120', '-33', '-55']"
1,1,110,-38,"['-39', '120', '-33', '-55']"
2,1,111,-39,"['-49', '-33', '0', '-36']"
2,1,112,-39,"['-49', '-33', '0', '-36']"
2,1,113,-39,"['-49', '-33', '0', '-36']"
2,1,114,-39,"['-49', '-33', '0', '-36']"
2,1,110,-39,"['-49', '-33', '0', '-36']"
3,1,111,-43,"['-44', '-61', '-36', '0']"
3,1,112,-43,"['-44', '-61', '-36', '0']"
3,1,113,-43,"['-44', '-61', '-36', '0']"
3,1,114,-43,"['-44', '-61', '-36', '0']"
3,1,110,-43,"['-44', '-61', '-36', '0']"
0,1,113,-36,"[0, '-41', '-50', '-44']"
0,1,114,-36,"[0, '-41', '-50', '-44']"
0,1,110,-36,"[0, '-41', '-50', '-44']"
0,1,111,-36,"[0, '-41', '-50', '-44']"
0,1,112,-36,"[0, '-41', '-50', '-44']"
1,1,116,-38,"['-39', '120', '-33', '-54']"
1,1,117,-38,"['-39', '120', '-33', '-54']"
1,1,118,-38,"['-39', '120', '-33', '-54']"
1,1,119,-38,"['-39', '120', '-33', '-54']"
1,1,115,-38,"['-39', '120', '-33', '-54']"
2,1,116,-39,"['-49', '-33', '0', '-36']"
2,1,117,-39,"['-49', '-33', '0', '-36']"
2,1,118,-39,"['-49', '-33', '0', '-36']"
2,1,119,-39,"['-49', '-33', '0', '-36']"
2,1,115,-39,"['-49', '-33', '0', '-36']"
3,1,116,-44,"['-42', '-56', '-36', '0']"
3,1,117,-44,"['-42', '-56', '-36', '0']"
3,1,118,-44,"['-42', '-56', '-36', '0']"
3,1,119,-44,"['-42', '-56', '-36', '0']"
3,1,115,-44,"['-42', '-56', '-36', '0']"
0,1,118,-37,"[0, '-40', '-50', '-41']"
0,1,119,-37,"[0, '-40', '-50', '-41']"
0,1,115,-37,"[0, '-40', '-50', '-41']"
0,1,116,-37,"[0, '-40', '-50', '-41']"
0,1,117,-37,"[0, '-40', '-50', '-41']"
1,1,121,-38,"['-39', '120', '-33', '-57']"
1,1,122,-38,"['-39', '120', '-33', '-57']"
1,1,123,-38,"['-39', '120', '-33', '-57']"
1,1,124,-38,"['-39', '120', '-33', '-57']"
1,1,120,-38,"['-39', '120', '-33', '-57']"
2,1,121,-39,"['-50', '-33', '0', '-36']"
2,1,122,-39,"['-50', '-33', '0', '-36']"
2,1,123,-39,"['-50', '-33', '0', '-36']"
2,1,124,-39,"['-50', '-33', '0', '-36']"
2,1,120,-39,"['-50', '-33', '0', '-36']"
3,1,121,-44,"['-41', '-59', '-36', '0']"
3,1,122,-44,"['-41', '-59', '-36', '0']"
