RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,79,-28,"[0, '-38', '-50', '-42']"
0,1,75,-26,"[0, '-38', '-50', '-42']"
0,1,76,-29,"[0, '-38', '-50', '-42']"
1,1,81,-36,"['-37', '120', '-32', '-58']"
1,1,82,-36,"['-37', '120', '-32', '-58']"
1,1,83,-36,"['-37', '120', '-32', '-58']"
1,1,84,-36,"['-37', '120', '-32', '-58']"
1,1,80,-37,"['-37', '120', '-32', '-58']"
2,1,81,-54,"['-49', '-33', '0', '-36']"
2,1,82,-54,"['-49', '-33', '0', '-36']"
2,1,83,-53,"['-49', '-33', '0', '-36']"
2,1,84,-53,"['-49', '-33', '0', '-36']"
2,1,80,-56,"['-49', '-33', '0', '-36']"
3,1,81,-31,"['-41', '-59', '-36', '0']"
3,1,82,-32,"['-41', '-59', '-36', '0']"
3,1,83,-32,"['-41', '-59', '-36', '0']"
3,1,84,-33,"['-41', '-59', '-36', '0']"
3,1,80,-31,"['-41', '-59', '-36', '0']"
0,1,82,-24,"[0, '-38', '-52', '-41']"
0,1,83,-24,"[0, '-38', '-52', '-41']"
0,1,84,-24,"[0, '-38', '-52', '-41']"
0,1,80,-26,"[0, '-38', '-52', '-41']"
0,1,81,-24,"[0, '-38', '-52', '-41']"
1,1,86,-32,"['-38', '120', '-32', '-60']"
1,1,87,-32,"['-38', '120', '-32', '-60']"
1,1,88,-32,"['-38', '120', '-32', '-60']"
1,1,89,-33,"['-38', '120', '-32', '-60']"
1,1,85,-32,"['-38', '120', '-32', '-60']"
2,1,86,-45,"['-51', '-33', '0', '-36']"
2,1,87,-45,"['-51', '-33', '0', '-36']"
2,1,88,-44,"['-51', '-33', '0', '-36']"
2,1,89,-43,"['-51', '-33', '0', '-36']"
2,1,85,-45,"['-51', '-33', '0', '-36']"
3,1,86,-40,"['-40', '-56', '-36', '0']"
3,1,87,-44,"['-40', '-56', '-36', '0']"
3,1,88,-48,"['-40', '-56', '-36', '0']"
3,1,89,-43,"['-40', '-56', '-36', '0']"
3,1,85,-38,"['-40', '-56', '-36', '0']"
0,1,87,-21,"[0, '-38', '-51', '-42']"
0,1,88,-21,"[0, '-38', '-51', '-42']"
0,1,89,-21,"[0, '-38', '-51', '-42']"
0,1,85,-22,"[0, '-38', '-51', '-42']"
0,1,86,-21,"[0, '-38', '-51', '-42']"
1,1,91,-31,"['-37', '120', '-32', '-58']"
1,1,92,-32,"['-37', '120', '-32', '-58']"
1,1,93,-32,"['-37', '120', '-32', '-58']"
1,1,94,-33,"['-37', '120', '-32', '-58']"
1,1,90,-31,"['-37', '120', '-32', '-58']"
2,1,91,-44,"['-51', '-33', '0', '-36']"
2,1,92,-44,"['-51', '-33', '0', '-36']"
2,1,93,-44,"['-51', '-33', '0', '-36']"
2,1,94,-43,"['-51', '-33', '0', '-36']"
2,1,90,-44,"['-51', '-33', '0', '-36']"
3,1,91,-32,"['-42', '-62', '-36', '0']"
3,1,92,-31,"['-42', '-62', '-36', '0']"
3,1,93,-30,"['-42', '-62', '-36', '0']"
3,1,94,-30,"['-42', '-62', '-36', '0']"
3,1,90,-33,"['-42', '-62', '-36', '0']"
0,1,92,-20,"[0, '-40', '-52', '-41']"
0,1,93,-20,"[0, '-40', '-52', '-41']"
0,1,94,-20,"[0, '-40', '-52', '-41']"
0,1,90,-20,"[0, '-40', '-52', '-41']"
0,1,91,-20,"[0, '-40', '-52', '-41']"
1,1,96,-31,"['-41', '120', '-32', '-58']"
1,1,97,-32,"['-41', '120', '-32', '-58']"
1,1,98,-34,"['-41', '120', '-32', '-58']"
1,1,99,-35,"['-41', '120', '-32', '-58']"
1,1,95,-31,"['-41', '120', '-32', '-58']"
2,1,96,-43,"['-50', '-33', '0', '-36']"
2,1,97,-43,"['-50', '-33', '0', '-36']"
2,1,98,-43,"['-50', '-33', '0', '-36']"
2,1,99,-43,"['-50', '-33', '0', '-36']"
2,1,95,-43,"['-50', '-33', '0', '-36']"
3,1,96,-33,"['-42', '-55', '-36', '0']"
3,1,97,-32,"['-42', '-55', '-36', '0']"
3,1,98,-32,"['-42', '-55', '-36', '0']"
3,1,99,-32,"['-42', '-55', '-36', '0']"
3,1,95,-33,"['-42', '-55', '-36', '0']"
0,1,97,-21,"[0, '-41', '-53', '-47']"
0,1,98,-21,"[0, '-41', '-53', '-47']"
0,1,99,-20,"[0, '-41', '-53', '-47']"
0,1,95,-20,"[0, '-41', '-53', '-47']"
0,1,96,-20,"[0, '-41', '-53', '-47']"
1,1,101,-38,"['-36', '120', '-32', '-63']"
1,1,102,-38,"['-36', '120', '-32', '-63']"
1,1,103,-37,"['-36', '120', '-32', '-63']"
1,1,104,-37,"['-36', '120', '-32', '-63']"
1,1,100,-38,"['-36', '120', '-32', '-63']"
2,1,101,-44,"['-52', '-33', '0', '-36']"
2,1,102,-43,"['-52', '-33', '0', '-36']"
2,1,103,-42,"['-52', '-33', '0', '-36']"
2,1,104,-42,"['-52', '-33', '0', '-36']"
2,1,100,-44,"['-52', '-33', '0', '-36']"
3,1,101,-32,"['-45', '-58', '-36', '0']"
3,1,102,-32,"['-45', '-58', '-36', '0']"
3,1,103,-31,"['-45', '-58', '-36', '0']"
3,1,104,-31,"['-45', '-58', '-36', '0']"
3,1,100,-32,"['-45', '-58', '-36', '0']"
0,1,102,-32,"[0, '-38', '-54', '-44']"
0,1,103,-32,"[0, '-38', '-54', '-44']"
0,1,104,-32,"[0, '-38', '-54', '-44']"
0,1,100,-32,"[0, '-38', '-54', '-44']"
0,1,101,-32,"[0, '-38', '-54', '-44']"
1,1,106,-37,"['-38', '120', '-32', '-56']"
1,1,107,-36,"['-38', '120', '-32', '-56']"
1,1,108,-36,"['-38', '120', '-32', '-56']"
1,1,109,-36,"['-38', '120', '-32', '-56']"
1,1,105,-38,"['-38', '120', '-32', '-56']"
2,1,106,-47,"['-52', '-33', '0', '-36']"
2,1,107,-46,"['-52', '-33', '0', '-36']"
2,1,108,-46,"['-52', '-33', '0', '-36']"
2,1,109,-46,"['-52', '-33', '0', '-36']"
2,1,105,-47,"['-52', '-33', '0', '-36']"
3,1,106,-27,"['-42', '-62', '-36', '0']"
3,1,107,-27,"['-42', '-62', '-36', '0']"
3,1,108,-27,"['-42', '-62', '-36', '0']"
3,1,109,-26,"['-42', '-62', '-36', '0']"
3,1,105,-27,"['-42', '-62', '-36', '0']"
0,1,107,-31,"[0, '-39', '-53', '-44']"
0,1,108,-30,"[0, '-39', '-53', '-44']"
0,1,109,-30,"[0, '-39', '-53', '-44']"
0,1,105,-32,"[0, '-39', '-53', '-44']"
0,1,106,-31,"[0, '-39', '-53', '-44']"
1,1,111,-31,"['-39', '120', '-32', '-60']"
1,1,112,-31,"['-39', '120', '-32', '-60']"
1,1,113,-30,"['-39', '120', '-32', '-60']"
1,1,114,-30,"['-39', '120', '-32', '-60']"
1,1,110,-32,"['-39', '120', '-32', '-60']"
2,1,111,-54,"['-51', '-33', '0', '-36']"
2,1,112,-57,"['-51', '-33', '0', '-36']"
2,1,113,-60,"['-51', '-33', '0', '-36']"
2,1,114,-61,"['-51', '-33', '0', '-36']"
2,1,110,-52,"['-51', '-33', '0', '-36']"
3,1,111,-30,"['-44', '-62', '-36', '0']"
3,1,112,-30,"['-44', '-62', '-36', '0']"
3,1,113,-30,"['-44', '-62', '-36', '0']"
3,1,114,-31,"['-44', '-62', '-36', '0']"
3,1,110,-29,"['-44', '-62', '-36', '0']"
0,1,112,-32,"[0, '-39', '-50', '-42']"
0,1,113,-32,"[0, '-39', '-50', '-42']"
0,1,114,-31,"[0, '-39', '-50', '-42']"
0,1,110,-32,"[0, '-39', '-50', '-42']"
0,1,111,-32,"[0, '-39', '-50', '-42']"
1,1,116,-27,"['-38', '120', '-32', '-57']"
1,1,117,-27,"['-38', '120', '-32', '-57']"
1,1,118,-27,"['-38', '120', '-32', '-57']"
1,1,119,-27,"['-38', '120', '-32', '-57']"
1,1,115,-27,"['-38', '120', '-32', '-57']"
2,1,116,-48,"['-50', '-33', '0', '-36']"
2,1,117,-48,"['-50', '-33', '0', '-36']"
2,1,118,-49,"['-50', '-33', '0', '-36']"
2,1,119,-50,"['-50', '-33', '0', '-36']"
2,1,115,-48,"['-50', '-33', '0', '-36']"
3,1,116,-30,"['-40', '-55', '-36', '0']"
3,1,117,-30,"['-40', '-55', '-36', '0']"
3,1,118,-30,"['-40', '-55', '-36', '0']"
3,1,119,-30,"['-40', '-55', '-36', '0']"
3,1,115,-31,"['-40', '-55', '-36', '0']"
0,1,117,-26,"[0, '-40', '-52', '-39']"
0,1,118,-25,"[0, '-40', '-52', '-39']"
0,1,119,-25,"[0, '-40', '-52', '-39']"
0,1,115,-27,"[0, '-40', '-52', '-39']"
0,1,116,-26,"[0, '-40', '-52', '-39']"
1,1,121,-28,"['-38', '120', '-32', '-56']"
1,1,122,-28,"['-38', '120', '-32', '-56']"
1,1,123,-29,"['-38', '120', '-32', '-56']"
1,1,124,-29,"['-38', '120', '-32', '-56']"
1,1,120,-28,"['-38', '120', '-32', '-56']"
2,1,121,-43,"['-52', '-33', '0', '-36']"
2,1,122,-43,"['-52', '-33', '0', '-36']"
2,1,123,-43,"['-52', '-33', '0', '-36']"
