RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,205,-36,"['-32', '-37', '-27', '0']"
0,1,201,-36,"[0, '-37', '-31', '-32']"
0,1,202,-39,"[0, '-37', '-31', '-32']"
0,1,203,-44,"[0, '-37', '-31', '-32']"
0,1,204,-62,"[0, '-37', '-31', '-32']"
0,1,205,-48,"[0, '-37', '-31', '-32']"
1,1,206,-30,"['-38', '120', '-22', '-37']"
1,1,207,-30,"['-38', '120', '-22', '-37']"
1,1,208,-30,"['-38', '120', '-22', '-37']"
1,1,209,-29,"['-38', '120', '-22', '-37']"
1,1,210,-29,"['-38', '120', '-22', '-37']"
2,1,206,-30,"['-30', '-22', '0', '-27']"
2,1,207,-30,"['-30', '-22', '0', '-27']"
2,1,208,-31,"['-30', '-22', '0', '-27']"
2,1,209,-31,"['-30', '-22', '0', '-27']"
2,1,210,-31,"['-30', '-22', '0', '-27']"
3,1,206,-38,"['-32', '-37', '-27', '0']"
3,1,207,-38,"['-32', '-37', '-27', '0']"
3,1,208,-38,"['-32', '-37', '-27', '0']"
3,1,209,-38,"['-32', '-37', '-27', '0']"
3,1,210,-38,"['-32', '-37', '-27', '0']"
0,1,206,-35,"[0, '-38', '-30', '-32']"
0,1,207,-36,"[0, '-38', '-30', '-32']"
0,1,208,-36,"[0, '-38', '-30', '-32']"
0,1,209,-36,"[0, '-38', '-30', '-32']"
0,1,210,-37,"[0, '-38', '-30', '-32']"
1,1,211,-30,"['-36', '120', '-22', '-37']"
1,1,212,-30,"['-36', '120', '-22', '-37']"
1,1,213,-29,"['-36', '120', '-22', '-37']"
1,1,214,-29,"['-36', '120', '-22', '-37']"
1,1,215,-29,"['-36', '120', '-22', '-37']"
2,1,211,-31,"['-30', '-22', '0', '-27']"
2,1,212,-31,"['-30', '-22', '0', '-27']"
2,1,213,-31,"['-30', '-22', '0', '-27']"
2,1,214,-31,"['-30', '-22', '0', '-27']"
2,1,215,-31,"['-30', '-22', '0', '-27']"
3,1,211,-37,"['-32', '-37', '-27', '0']"
3,1,212,-37,"['-32', '-37', '-27', '0']"
3,1,213,-37,"['-32', '-37', '-27', '0']"
3,1,214,-37,"['-32', '-37', '-27', '0']"
3,1,215,-37,"['-32', '-37', '-27', '0']"
0,1,211,-37,"[0, '-37', '-30', '-32']"
0,1,212,-37,"[0, '-37', '-30', '-32']"
0,1,213,-37,"[0, '-37', '-30', '-32']"
0,1,214,-37,"[0, '-37', '-30', '-32']"
0,1,215,-37,"[0, '-37', '-30', '-32']"
1,1,216,-29,"['-36', '120', '-22', '-37']"
1,1,217,-29,"['-36', '120', '-22', '-37']"
1,1,218,-29,"['-36', '120', '-22', '-37']"
1,1,219,-29,"['-36', '120', '-22', '-37']"
1,1,220,-29,"['-36', '120', '-22', '-37']"
2,1,216,-31,"['-30', '-22', '0', '-27']"
2,1,217,-31,"['-30', '-22', '0', '-27']"
2,1,218,-31,"['-30', '-22', '0', '-27']"
2,1,219,-31,"['-30', '-22', '0', '-27']"
2,1,220,-31,"['-30', '-22', '0', '-27']"
3,1,216,-37,"['-32', '-37', '-27', '0']"
3,1,217,-37,"['-32', '-37', '-27', '0']"
3,1,218,-37,"['-32', '-37', '-27', '0']"
3,1,219,-37,"['-32', '-37', '-27', '0']"
3,1,220,-37,"['-32', '-37', '-27', '0']"
0,1,216,-37,"[0, '-37', '-31', '-32']"
0,1,217,-37,"[0, '-37', '-31', '-32']"
0,1,218,-37,"[0, '-37', '-31', '-32']"
0,1,219,-37,"[0, '-37', '-31', '-32']"
0,1,220,-37,"[0, '-37', '-31', '-32']"
1,1,221,-29,"['-36', '120', '-22', '-37']"
1,1,222,-29,"['-36', '120', '-22', '-37']"
1,1,223,-29,"['-36', '120', '-22', '-37']"
1,1,224,-29,"['-36', '120', '-22', '-37']"
1,1,225,-29,"['-36', '120', '-22', '-37']"
2,1,221,-31,"['-30', '-22', '0', '-27']"
2,1,222,-31,"['-30', '-22', '0', '-27']"
2,1,223,-31,"['-30', '-22', '0', '-27']"
2,1,224,-31,"['-30', '-22', '0', '-27']"
2,1,225,-31,"['-30', '-22', '0', '-27']"
3,1,221,-37,"['-32', '-37', '-27', '0']"
3,1,222,-37,"['-32', '-37', '-27', '0']"
3,1,223,-37,"['-32', '-37', '-27', '0']"
3,1,224,-37,"['-32', '-37', '-27', '0']"
3,1,225,-37,"['-32', '-37', '-27', '0']"
0,1,221,-37,"[0, '-37', '-30', '-32']"
0,1,222,-37,"[0, '-37', '-30', '-32']"
0,1,223,-37,"[0, '-37', '-30', '-32']"
0,1,224,-37,"[0, '-37', '-30', '-32']"
0,1,225,-38,"[0, '-37', '-30', '-32']"
1,1,226,-29,"['-36', '120', '-22', '-38']"
1,1,227,-29,"['-36', '120', '-22', '-38']"
1,1,228,-29,"['-36', '120', '-22', '-38']"
1,1,229,-29,"['-36', '120', '-22', '-38']"
1,1,230,-29,"['-36', '120', '-22', '-38']"
2,1,226,-31,"['-30', '-22', '0', '-27']"
2,1,227,-31,"['-30', '-22', '0', '-27']"
2,1,228,-31,"['-30', '-22', '0', '-27']"
2,1,229,-31,"['-30', '-22', '0', '-27']"
2,1,230,-31,"['-30', '-22', '0', '-27']"
3,1,226,-37,"['-32', '-37', '-27', '0']"
3,1,227,-37,"['-32', '-37', '-27', '0']"
3,1,228,-37,"['-32', '-37', '-27', '0']"
3,1,229,-37,"['-32', '-37', '-27', '0']"
3,1,230,-37,"['-32', '-37', '-27', '0']"
0,1,226,-37,"[0, '-37', '-31', '-32']"
0,1,227,-38,"[0, '-37', '-31', '-32']"
0,1,228,-37,"[0, '-37', '-31', '-32']"
0,1,229,-37,"[0, '-37', '-31', '-32']"
0,1,230,-37,"[0, '-37', '-31', '-32']"
1,1,231,-29,"['-36', '120', '-22', '-38']"
1,1,232,-29,"['-36', '120', '-22', '-38']"
1,1,233,-29,"['-36', '120', '-22', '-38']"
1,1,234,-29,"['-36', '120', '-22', '-38']"
1,1,235,-29,"['-36', '120', '-22', '-38']"
2,1,231,-31,"['-30', '-22', '0', '-27']"
2,1,232,-31,"['-30', '-22', '0', '-27']"
2,1,233,-31,"['-30', '-22', '0', '-27']"
2,1,234,-31,"['-30', '-22', '0', '-27']"
2,1,235,-31,"['-30', '-22', '0', '-27']"
3,1,231,-37,"['-32', '-37', '-27', '0']"
3,1,232,-37,"['-32', '-37', '-27', '0']"
3,1,233,-37,"['-32', '-37', '-27', '0']"
3,1,234,-37,"['-32', '-37', '-27', '0']"
3,1,235,-37,"['-32', '-37', '-27', '0']"
0,1,231,-37,"[0, '-37', '-30', '-32']"
0,1,232,-37,"[0, '-37', '-30', '-32']"
0,1,233,-37,"[0, '-37', '-30', '-32']"
0,1,234,-37,"[0, '-37', '-30', '-32']"
0,1,235,-37,"[0, '-37', '-30', '-32']"
1,1,236,-29,"['-36', '120', '-22', '-38']"
1,1,237,-29,"['-36', '120', '-22', '-38']"
1,1,238,-29,"['-36', '120', '-22', '-38']"
1,1,239,-29,"['-36', '120', '-22', '-38']"
1,1,240,-29,"['-36', '120', '-22', '-38']"
2,1,236,-31,"['-30', '-22', '0', '-27']"
2,1,237,-31,"['-30', '-22', '0', '-27']"
2,1,238,-31,"['-30', '-22', '0', '-27']"
